Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica
2016.0003604,TEINSA SL,17/06/16. REPARACIÓN LINTERNA POLICIA LOCAL.,12/08/2016,"24,20 €",5,13230,221990
2016.0003605,VEDAT CASTELLON SA,"MAYO 2016. SERVICIO REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS POLICIALES Y DEL AMU, PROPIEDAD AYUNTAMIENTO JGL 31-05-13 (FORMALIZADO 11-06-13) PRORROG.DEC 01-04-15 Y RECTIF.DEC 04-05-15.",22/07/2016,"6.681,72 €",5,13230,21400
2016.0003642,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO/16. LIMPIEZA VEHICULOS POLICIALES.,19/07/2016,"254,10 €",5,13230,21400
2016.0003778,DOS RODES RENT SL,JUNIO/16. ARRENDAMIENTO 8 MOTOCICLETAS HONDA Y BMW (MATRÍCULAS JBP) TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL. JGL 23-10-14 (FORMALIZADO 17-11-14) ACTA RECEPCION 18-12-14.,29/07/2016,"5.676,03 €",5,13250,20404
2016.0003779,DOS RODES RENT SL,JUNIO/16. ARRENDAMIENTO SEIS MOTOCICLETAS TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL (HONDA FORZA NSS300 ABS MATRICULAS HYJ). JGL 13-06-14,29/07/2016,"2.995,80 €",5,13240,20400
2016.0003782,ARMERIA RAUL SL,30/06/16. SUMINISTRO MATERIAL MERITOS/CONSTANCIA POLICIAS LOCALES,02/08/2016,"5.499,84 €",5,13230,221990
2016.0003786,FRAFERANT SL,JUNIO/16. ARRENDAMIENTO DE CINCO MOTOCICLETAS MODALIDAD CARRETERA TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL JGL 03-07-15 (,29/07/2016,"3.188,60 €",5,13250,20403
2016.0003800,TRANSTEL SA,JUNIO/16.  ARRENDAMIENTO DE UN FURGON DE ATESTADOS MATRICULA 8617 JCZ. JGL 21-11-14 (FORMALIZADO 12-12-14 Y ACTA RECEPCION 30-04-15).,22/07/2016,"2.316,85 €",5,13250,20401
2016.0003942,COSTURA Y DISEÑO TEXTIL COOP.V,01/06/16. REPARACIÓN PANTALÓN POLICIA LOCAL.,02/08/2016,"10,29 €",5,13230,221041
2016.0003943,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/06/16. LIMPIEZA DE MOTOCICLETAS Y VEHICULOS DE LA POLICIA LOCAL,02/08/2016,"193,60 €",5,13230,21400
2016.0003952,ARMERIA RAUL SL,13/07/16. SUMINISTRO DE VESTUARIO PARA LOS COMPONENTES DE LA AGENCIA DE MOVILIDAD URBANA,05/08/2016,"2.348,32 €",5,13250,22104
2016.0003961,"ANDACAR 2000, S.A.",JUNIO 2016. ARRENDAMIENTO SIN OPCION DE COMPRA DE 36 VEHICULOS TOTALMENTE EQUIPADOS CON DESTINO POLICIA LOCAL. JGL 13-09-13 FORMALIZADO 18-09-13 Y ACTA ENTREGA 01-10-13.,29/07/2016,"33.936,32 €",5,13230,20400
2016.0004015,BUREAU VERITAS IBERIA SL,27/06/16. NORMA ISO9000 AUDITORIA RE CERTIFICA PARA POLICIA LOCAL.,12/08/2016,"1.694,00 €",3,92220,227061
2016.0004017,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JUNIO/16. LAVADO Y LIMPIEZA DE VEHICULOS POLICIALES.,05/08/2016,"290,40 €",5,13230,21400
2016.0004020,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",3 Y 28/06/16. SUMINISTRO AGUA PARA POLICIA DE PLAYA.,05/08/2016,"51,63 €",5,13240,21300
2016.0004034,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.","3, 21 Y 28/06/16. SUMINISTRO AGUA PARA POLICIA DE PLAYA.",05/08/2016,"63,38 €",5,13240,21300
2016.0004091,"BOXI CASTELLON, S.L.",JUNIO/16. MANTENIMIENTO Y DESINFECCIÓN CABINAS WC CASETAS POLICIA LOCAL DE PLAYA.,05/08/2016,"300,99 €",5,13240,21300
2016.0004092,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",DEL 24/05 AL 10/06/16. CONTRAANÁLISIS CUANTITATIVO DE DROGAS POLICIA LOCAL.,05/08/2016,"665,50 €",5,13250,227990
2016.0004111,COSTURA Y DISEÑO TEXTIL COOP.V,12/07/16. ENTALLAR Y MANGAS CHAQUETA POLICIA LOCAL.,05/08/2016,"50,22 €",5,13230,221041
2016.0004314,FERRETERIA ESCRIG SL,DEL 10 AL 27/06/16. MATERIAL DE FERRETERIA PARA SU USO POR POLICIA,18/08/2016,"63,10 €",5,13230,221990
2016.0004316,FERRETERIA ESCRIG SL,06/06/16. SUMINISTRO SILLAS PARA LAS CASESTAS POLICIA DE PLAYA.,18/08/2016,"370,26 €",5,13240,21300
2016.0004351,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",DEL 26/01 AL 12/07/16. CONTRAANÁLISIS CUANTITATIVO DROGAS POLICIA LOCAL.,12/09/2016,"605,00 €",5,13250,227990
2016.0004380,FRAFERANT SL,JULIO/16.  ARRENDAMIENTO DE CINCO MOTOCICLETAS MODALIDAD CARRETERA TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL JGL 03-07-15 (FORMALIZADO 20-07-15) ACTA ENTREGA 28-08-15).,09/09/2016,"3.188,60 €",5,13250,20403
2016.0004384,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/07/16. COPIAS LLAVES PUERTA PARA POLICIA LOCAL.,18/08/2016,"11,62 €",5,13230,221990
2016.0004413,DOS RODES RENT SL,JULIO/16.  ARRENDAMIENTO 8 MOTOCICLETAS HONDA Y BMW (MATRÍCULAS JBP) TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL. JGL 23-10-14,09/09/2016,"5.676,03 €",5,13250,20404
2016.0004414,DOS RODES RENT SL,JULIO/16.  ARRENDAMIENTO SEIS MOTOCICLETAS TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL (HONDA FORZA NSS300 ABS MATRICULAS HYJ). JGL 13-06-14 (FORMALIZADO 17-06-14) ACTA RECEPCION 13-07-14.,09/09/2016,"2.995,80 €",5,13240,20400
2016.0004450,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JULIO/16. LIMPIEZA DE VEHICULOS MUNICIPALES.,18/08/2016,"453,75 €",5,13230,21400
2016.0004452,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JULIO/16. LIMPIEZA VEHICULOS POLICIA LOCAL.,12/09/2016,"314,60 €",5,13230,21400
2016.0004478,ARMERIA RAUL SL,02/08/16. SERVICIO DE LIMPIEZA DE LAS ESCOPETAS PARA SALVAS DE LA GUARDERÍA RURAL.,12/09/2016,"319,00 €",5,13230,21300
2016.0004487,TRANSTEL SA,JULIO/16. ARRENDAMIENTO DE UN FURGON DE ATESTADOS MATRICULA 8617 JCZ. JGL 21-11-14 (FORMALIZADO 12-12-14 Y ACTA RECEPCION 30-04-15).,09/09/2016,"2.316,85 €",5,13250,20401
2016.0004508,ARMERIA RAUL SL,"12, 13 Y 21/07/16.  SUMINISTRO DE VESTUARIO PARA LOS MIEMBROS DEL CUERPO DE LA POLICIA LOCAL, JGL 15-11-13 (FORMALIZADO 05-12-13) REV.PRECIOS DEC 20-02-15 Y  PRORROGA JGL 08-10-15.",09/09/2016,"3.548,59 €",5,13250,22104
2016.0004515,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",13 Y 25/07/16. SUMINISTRO AGUA PARA POLICIA DE PLAYA.,12/09/2016,"28,60 €",5,13240,21300
2016.0004516,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",13 Y 26/07/16. SUMINISTRO AGUA PARA POLICIA DE PLAYA.,12/09/2016,"23,75 €",5,13240,21300
2016.0004562,"BOXI CASTELLON, S.L.",JULIO/16. MANTENIMIENTO Y DESINFECCIÓN CABINAS WC CASETAS POLICIA LOCAL DE PLAYA.,12/09/2016,"300,99 €",5,13240,21300
2016.0004649,FAYOS SUMINISTROS HOSTELEROS SL,09/08/16.  SUMINISTRO GORROS PARA EDUCACION VIAL.,31/08/2016,"144,23 €",5,13230,221990
2016.0004656,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",DEL 16 AL 26/07/16. CONTRAANÁLISIS CUANTITATIVO DE DROGAS POLICIA LOCAL.,17/10/2016,"181,50 €",5,13250,227990
2016.0004658,DRAGER SAFETY HISPANIA SA,12/08/16. SUMINISTROS ALCOTEST PARA POLICIA LOCAL.,04/10/2016,"1.081,74 €",5,13230,221990
2016.0004679,"ANDACAR 2000, S.A.",JULIO 16. RRENDAMIENTO SIN OPCION DE COMPRA DE 36 VEHICULOS TOTALMENTE EQUIPADOS CON DESTINO POLICIA LOCAL. JGL 13-09-13 FORMALIZADO 18-09-13 Y ACTA ENTREGA 01-10-13.,23/09/2016,"33.936,32 €",5,13230,20400
2016.0004680,REPARACIONES SOLER SL,11/8/16. REPARACION CASCOS GALA POLICIA LOCAL,24/11/2016,"163,35 €",5,13230,221990
2016.0004748,FRAFERANT SL,AGOSTO 16. ARRENDAMIENTO DE CINCO MOTOCICLETAS MODALIDAD CARRETERA TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL JGL 03-07-15 (FORMALIZADO 20-07-15) ACTA ENTREGA 28-08-15).,07/10/2016,"3.188,60 €",5,13250,20403
2016.0004779,DOS RODES RENT SL,AGOSTO 16 . ARRENDAMIENTO 8 MOTOCICLETAS HONDA Y BMW (MATRÍCULAS JBP) TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL. JGL 23-10-14 (FORMALIZADO 17-11-14) ACTA RECEPCION 18-12-14. ,07/10/2016,"5.676,03 €",5,13250,20404
2016.0004779,DOS RODES RENT SL,AGOSTO 16 . ARRENDAMIENTO 8 MOTOCICLETAS HONDA Y BMW (MATRÍCULAS JBP) TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL. JGL 23-10-14 (FORMALIZADO 17-11-14) ACTA RECEPCION 18-12-14. ,07/10/2016,"5.676,03 €",5,13250,20404
2016.0004780,DOS RODES RENT SL,AGOSTO 16. ARRENDAMIENTO SEIS MOTOCICLETAS TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL (HONDA FORZA NSS300 ABS MATRICULAS HYJ). JGL 13-06-14 (FORMALIZADO 17-06-14) ACTA RECEPCION 13-07-14.,07/10/2016,"2.995,80 €",5,13240,20400
2016.0004873,TRANSTEL SA,AGOSTO 16. CONTRATO ARRENDAMIENTO DE UN FURGON DE ATESTADOS MATRICULA 8617 JCZ. JGL 21-11-14 (FORMALIZADO 12-12-14 Y ACTA RECEPCION 30-04-15).,07/10/2016,"2.316,85 €",5,13250,20401
2016.0004987,FERRETERIA ESCRIG SL,DEL 2 AL 26/08/16. MATERIAL DE FERRETERIA PARA SU USO POR POLICIA LOCAL.,17/10/2016,"27,56 €",5,13230,221990
2016.0004995,"LINK-BROKER, S.A.",DEL 14/09/16 AL 14/09/17. SEGURO VEHÍCULOS PARQUE INFANTIL DE TRAFICO,17/10/2016,"785,02 €",5,13200,22400
2016.0004997,"COMPONENTES ELECTRONICOS MARBE, S.L.",07/09/16. SUMINISTRO CONVERTIDOR VGA A HDMI PARA POLICIA LOCAL.,17/10/2016,"25,93 €",5,13230,221990
2016.0005001,"BOXI CASTELLON, S.L.",AGOSTO/16. MANTENIMIENTO Y DESINFECCION CABINAS WC CASETAS POLICIA DE PLAYA.,17/10/2016,"300,99 €",5,13240,21300
2016.0005004,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DEL 18 AL 22/04/16. IMPARTICIÓN DE CLASE DENTRO DE LA ACCIÓN FORMATIVA ""DETECCIÓN DE DROGAS EN LA CONDUCCIÓN"" DIRIGIDA A AGENTES DE LA POLICIA LOCAL.",17/10/2016,"300,00 €",5,13200,22606
2016.0005005,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DEL 18 AL 22/04/16. IMPARTICIÓN DE CLASE DENTRO DE LA ACCIÓN FORMATIVA ""DETECCIÓN DE DROGAS EN LA CONDUCCIÓN"" DIRIGIDA A AGENTES DE LA POLICIA LOCAL.",17/10/2016,"300,00 €",5,13200,22606
2016.0005068,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AGOSTO/16. LIMPIEZA VEHICULOS POLICIALES.,19/10/2016,"24,20 €",5,13230,21400
2016.0005069,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",DEL 2 AL 23/08/16. CONTRAANÁLISIS CUANTITATIVO DROGAS POLICIA LOCAL.,19/10/2016,"484,00 €",5,13250,227990
2016.0005070,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",8 Y 22/08/16. SUMINISTRO AGUA PARA POLICIA DE PLAYA CASETA 1.,19/10/2016,"26,05 €",5,13240,21300
2016.0005071,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",8 Y 22/08/16. SUMINISTRO AGUA PARA POLICIA DE PLAYA CASETA 2.,19/10/2016,"21,45 €",5,13240,21300
2016.0005090,"COMPONENTES ELECTRONICOS MARBE, S.L.",22/09/16. SUMINISTRO MATERIAL ELECTRÓNICO PARA SU USO POR POLICIA LOCAL.,19/10/2016,"18,03 €",5,13230,221990
2016.0005108,ADESAL TELECOM SL,23/09/16. REPARACIÓN TERMINAL PORTÁTIL DE LA POLICIA LOCAL.,19/10/2016,"323,07 €",5,13230,21300
2016.0005171,PUBLYREGAL CASTELLON SL,06/09/16. SUMINISTRO DE MERCHANDISING PROTOCOLARIO DEL PARQUE DE EDUCACIÓN VIAL.,19/10/2016,"1.524,60 €",5,13200,226011
2016.0005199,IMPRENTA ROSELL SL,"30/09/16.  SUMINISTRO DE MATERIAL DE IMPRENTA CONSISTENTE EN TROQUEL Y ADHESIVOS PARA REVISTAS EDUCO-FORMATIVAS DEL PARQUE,  DEPARTAMENTO DE EDUCACION VIAL DE LA POLICIA LOCAL.",19/10/2016,"500,00 €",5,13200,220000
2016.0005200,IMPRENTA ROSELL SL,30/09/16. IMPRESIÓN REVISTAS INFANTILES E IDENTIFICATIVOS PARA ESCOLARES PARA EL DEPARTAMENTO DE EDUCACIÓN VIAL,19/10/2016,"1.000,00 €",5,13200,226021
2016.0005204,IMPRENTA ROSELL SL,30/09/16. IMPRESIÓN CARNETS TROQUELADOS PARA ESCOLARES QUE ACUDAN AL PARQUE DE EDUCACIÓN VIAL.,19/10/2016,"411,40 €",5,13200,220000
2016.0005214,TRANSTEL SA,SEPTIEMBRE/16. ARRENDAMIENTO DE UN FURGON DE ATESTADOS MATRICULA 8617 JCZ. JGL 21-11-14 (FORMALIZADO 12-12-14 Y ACTA RECEPCION 30-04-15).,21/10/2016,"2.316,85 €",5,13250,20401
2016.0005217,DOS RODES RENT SL,SEPTIEMBRE/16.  ARRENDAMIENTO 8 MOTOCICLETAS HONDA Y BMW (MATRÍCULAS JBP) TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL. JGL 23-10-14 (FORMALIZADO 17-11-14) ACTA RECEPCION 18-12-14.,21/10/2016,"5.676,03 €",5,13250,20404
2016.0005218,DOS RODES RENT SL,SEPTIEMBRE/16. ARRENDAMIENTO SEIS MOTOCICLETAS TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL (HONDA FORZA NSS300 ABS MATRICULAS HYJ). JGL 13-06-14 (FORMALIZADO 17-06-14) ACTA RECEPCION 13-07-14.,21/10/2016,"2.995,80 €",5,13240,20400
2016.0005219,DOS RODES RENT SL,"SEPTIEMBRE/16. ARRENDAMIENTO SIN OPCION DE COMPRA DE DOS MOTOCICLETAS TOTALMENTE EQUIPADAS PARA LA AGENCIA DE MOVILIDAD URBANA, SEGUN DECRETO 28-07-16.",17/10/2016,"940,60 €",5,13250,20402
2016.0005220,"ANDACAR 2000, S.A.",SEPTIEMBRE/16. ARRENDAMIENTO SIN OPCION DE COMPRA DE 36 VEHICULOS TOTALMENTE EQUIPADOS CON DESTINO POLICIA LOCAL. JGL 13-09-13 FORMALIZADO 18-09-13 Y ACTA ENTREGA 01-10-13.,21/10/2016,"33.936,32 €",5,13230,20400
2016.0005262,FRAFERANT SL,SEPTIEMBRE/16. ARRENDAMIENTO DE CINCO MOTOCICLETAS MODALIDAD CARRETERA TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL JGL 03-07-15 (FORMALIZADO 20-07-15) ACTA ENTREGA 28-08-15).,28/10/2016,"3.188,60 €",5,13250,20403
2016.0005323,ARMERIA RAUL SL,30/09/16. SERVICIO DE PAQUETERIA/MENSAJERIA,16/11/2016,"131,06 €",5,13230,22201
2016.0005326,ARMERIA RAUL SL,30/09/16. DIPLOMAS Y CERTIFICADOS SAN MIGUEL 2016,04/11/2016,"1.994,06 €",5,13250,22199
2016.0005333,ARMERIA RAUL SL,30/09/16. LIMPIEZA Y AJUSTE ESCOPETAS,04/11/2016,"403,99 €",5,13230,21300
2016.0005354,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",DEL 30/08 AL 20/09/16. CONTRAANÁLISIS CUANTITATIVO DROGAS POLICIA LOCAL.,03/11/2016,"484,00 €",5,13250,227990
2016.0005355,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",7 Y 21/09/16. SUMINISTRO AGUA PARA POLICIA DE PLAYA CASETA 1.,03/11/2016,"20,18 €",5,13240,21300
2016.0005357,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",7 Y 21/09/16. SUMINISTRO AGUA PARA POLICIA DE PLAYA CASETA 2.,03/11/2016,"28,35 €",5,13240,21300
2016.0005405,"BOXI CASTELLON, S.L.",SEPTIEMBRE/16. MANTENIMIENTO Y DESINFECCION CABINAS WC CASETA 1 POLICIA DE PLAYA,04/11/2016,"300,99 €",5,13240,21300
2016.0005426,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"SEPTIEMBRE/16. LIMPIEZA VEHICULOS, BICICLETAS Y MOTOCICLETAS POLICIA LOCAL.",04/11/2016,"308,55 €",5,13230,21400
2016.0005493,QUACER SL,"3 Y 6/10/16. CURSO DE FORMACIÓN ""CONTAMINACIÓN ACUSTICA USO DEL SONOMETRO"".",04/11/2016,"1.200,00 €",5,13200,22606
2016.0005519,FERRETERIA ESCRIG SL,DEL 2 AL 29/09/16. MATERIAL DE FERRETERIA PARA SU USO POR POLICIA LOCAL.,04/11/2016,"35,20 €",5,13230,221990
2016.0005551,ARMERIA RAUL SL,17/10/16. SUMINISTRO DE VESTUARIO PARA LOS COMPONENTES DE LA AGENCIA DE MOVILIDAD URBANA,04/11/2016,"451,29 €",5,13250,22104
2016.0005650,ARMERIA RAUL SL,"OCTUBRE/ 16. SUMINISTRO DE VESTUARIO PARA LOS MIEMBROS DEL CUERPO DE LA POLICIA LOCAL, JGL 15-11-13 (FORMALIZADO 05-12-13) REV.PRECIOS DEC 20-02-15 Y  PRORROGA JGL 08-10-15.",18/11/2016,"37.732,83 €",5,13230,221041
2016.0005674,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,18/10/16. LIMPIEZA DE VEHICULOS POLICIALES.,12/12/2016,"792,55 €",5,13230,21400
2016.0005728,PLACIDO GOMEZ SL,30/09/16. MANUAL DE DERECHO PENAL PARTE ESPECIAL PARA POLICIA LOCAL.,16/11/2016,"49,50 €",5,13230,22001
2016.0005768,PUBLYREGAL CASTELLON SL,ADQUISICIÓN DE USB's PARA ENTREGAR A LOS ASISTENTES A LOS CURSOS DEL ÁREA DE SEGURIDAD PÚBLICA.,16/11/2016,"1.311,64 €",5,13200,226020
2016.0005912,"ANDACAR 2000, S.A.",OCTUBRE 16. ARRENDAMIENTO SIN OPCION DE COMPRA DE 36 VEHICULOS TOTALMENTE EQUIPADOS CON DESTINO POLICIA LOCAL. JGL 13-09-13 FORMALIZADO 18-09-13 Y ACTA ENTREGA 01-10-13.,16/12/2016,"33.936,32 €",5,13230,20400
2016.0005919,TRANSTEL SA,OCTUBRE/16. CONTRATO ARRENDAMIENTO DE UN FURGON DE ATESTADOS MATRICULA 8617 JCZ. JGL 21-11-14 (FORMALIZADO 12-12-14 Y ACTA RECEPCION 30-04-15).,25/11/2016,"2.316,85 €",5,13250,20401
2016.0005935,DOS RODES RENT SL,OCTUBRE/16. ARRENDAMIENTO 8 MOTOCICLETAS HONDA Y BMW (MATRÍCULAS JBP) TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL. JGL 23-10-14 (FORMALIZADO 17-11-14) ACTA RECEPCION 18-12-14.,25/11/2016,"5.676,03 €",5,13250,20404
2016.0005936,DOS RODES RENT SL,OCTUBRE/16. ARRENDAMIENTO SEIS MOTOCICLETAS TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL (HONDA FORZA NSS300 ABS MATRICULAS HYJ). JGL 13-06-14 (FORMALIZADO 17-06-14) ACTA RECEPCION 13-07-14.,25/11/2016,"2.995,80 €",5,13240,20400
2016.0005937,DOS RODES RENT SL," OCTUBRE/16. ARRENDAMIENTO SIN OPCION DE COMPRA DE DOS MOTOCICLETAS TOTALMENTE EQUIPADAS PARA LA AGENCIA DE MOVILIDAD URBANA, SEGUN DECRETO 28-07-16.",28/11/2016,"940,60 €",5,13250,20402
2016.0005938,ARMERIA RAUL SL,21/10/16. VERIFICACION PERIODICA SONOMETROS INTEGRADORES DE POLICIA LOCAL.,12/12/2016,"556,31 €",5,13250,21300
2016.0013222,PLACIDO GOMEZ SL,26/10/16. MANUALES S/NUEVO RÉGIMEN JURIDICO DEL SECTOR PUBLICO Y NUEVO PROCEDIMIENTO ADMINISTRATIVO LOCAL PARA POLICIA LOCAL.,12/12/2016,"482,60 €",5,13230,22001
2016.0013237,FRAFERANT SL,OCTUBRE/16. ARRENDAMIENTO DE CINCO MOTOCICLETAS MODALIDAD CARRETERA TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL JGL 03-07-15 (FORMALIZADO 20-07-15) ACTA ENTREGA 28-08-15).,25/11/2016,"3.188,60 €",5,13250,20403
2016.0013283,SPY CENTER SLL,07/11/16. PUESTA EN MARCHA DEL SISTEMA DE VIGILANCIA EN LA TENENCIA DE ALCALDÍA DEL GRAO,05/12/2016,"5.659,55 €",5,13230,22799
2016.0013438,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",DEL 28/09 AL 25/10/16. CONTRAANÁLISIS CUANTITATIVO DROGAS PARA POLCIA LOCAL.,05/12/2016,"726,00 €",5,13250,227990
2016.0013506,TEINSA SL,"14/11/16. COMPRA DE 150 MICROAURICULARES, 45 BATERIAS DE LITIO Y 27 FUNDAS COMPLETAS PARA CINTO EMISORAS POLICÍA LOCAL Y AGENCIA DE MOVILIDAD URBANA.",20/12/2016,"5.914,08 €",5,13200,21300
2016.0013517,MAQUIVER SL,11/11/16. TRABAJOS REALIZADOS EN EL PARQUE INFANTIL EN TETUAN XIV.,22/12/2016,"6.996,38 €",5,13200,227990
2016.0013546,GRUAS TOMAS IBAÑEZ SL,05/10/16. TRANSPORTAR 2 CASETAS DESDE LA PLAYA HASTA TETUAN XIV.,20/12/2016,"290,40 €",5,13230,22300
2016.0013549,"FOTO VIDEO LLEDO, S.L.",10/10/16. SUMINISTRO DE MATERIAL FUNGIBLE DE FOTOGRAFÍA PARA POLICIA LOCAL.,20/12/2016,"154,30 €",5,13230,221990
2016.0013553,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE/16. LIMPIEZA DE MOTOCICLETAS Y VEHICULOS POLICIALES.,20/12/2016,"157,30 €",5,13230,21400
2016.0013559,ARMERIA RAUL SL,17/11/16. SUMINISTRO 200 BOTES ORINA MAS TUBO ENSAYO PARA POLICIA LOCAL.,29/12/2016,"320,00 €",5,13250,227990
2016.0013560,ARMERIA RAUL SL,17/11/16. SILLITA COCHE PARA NIÑOS GRUPO 1-2-3 PARA POLICIA LOCAL.,22/12/2016,"78,00 €",5,13230,221990
2016.0013561,ARMERIA RAUL SL,17/11/16. VERIFICACION Y REPARACIONES DE ETILOMETROS PARA POLICIA LOCAL.,22/12/2016,"534,44 €",5,13250,21300
2016.0013563,SPY CENTER SLL,"17/11/16. ADQUISICIÓN DE UN SISTEMA DE ALIMENTACIÓN ININTERRUMPIDA PARA LAS CAÍDAS DEL FLUJO DE TENSIÓN, INCLUYENDO LA INSTALACIÓN, CONFIGURACIÓN Y PROGRAMACIÓN",22/12/2016,"1.113,20 €",5,13230,21300
2016.0013592,DRAGER SAFETY HISPANIA SA,18/11/16. SUMINISTRO KIT PRUEBA DRAGERDRUGTEST 5000 PARA EL ESPAC.,22/12/2016,"540,87 €",5,13200,221990
2016.0013629,TEINSA SL,22/11/16. SUMINISTRO LINTERNA PARA POLICIA LOCAL.,22/12/2016,"24,20 €",5,13230,221990
2016.0013730,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DEL 17/10 AL 03/11/16. LIMPIEZA VEHICULOS POLICIA LOCAL.,22/12/2016,"356,95 €",5,13230,21400
2016.0013771,TEINSA SL,24/11/16. ACTIVACION TEA2 Y PROGRAMACION POLICIA LOCAL.,29/12/2016,"62,77 €",5,13230,221990
2016.0013775,ARMERIA RAUL SL,"25/11/16. KIT MANTENIMIENTO, LIMPIEZA Y CONSERVACIÓN CONSIGNAS PARA CASETAS PLAYA",29/12/2016,"989,54 €",5,13240,21300
2016.0013865,GRUAS TOMAS IBAÑEZ SL,JUNIO/16. TRANSPORTAR 2 CASETAS DESDE TETUÁN HASTA LA PLAYA PARA POLICIA DE PLAYA.,22/12/2016,"290,40 €",5,13230,22300
2016.0013866,FERRETERIA ESCRIG SL,DEL 4 AL 29/07/16. MATERIAL DE FERRETERIA PARA SU USO POR POLICIA LOCAL.,22/12/2016,"252,73 €",5,13230,221990
2016.0013867,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"22/11/16. JORNADAS TECNICAS ""CABALGATA SEGURA"" PARA ESTABLECER UNAS PAUTAS DE PREVENCION Y ASI EVITAR INCIDENTES",22/12/2016,"2.964,50 €",5,13230,227060
2016.0013877,PLACIDO GOMEZ SL,25/11/16. REPARACION DESTRUCTORA DE LA POLICIA LOCAL,29/12/2016,"995,94 €",5,13230,21300
2016.0013905,MONPEDALADA SL,24/11/16. REPARACIÓN Y MANTENIMIENTO BICICLETAS POLICIA LOCAL.,22/12/2016,"1.484,68 €",5,13230,221990
2016.0013967,SPY CENTER SLL,29/11/16. CODIFICADOR DE CUATRO CANALES CON ALIMENTADOR PARA POLICIA LOCAL.,29/12/2016,"1.106,55 €",5,13230,221990
2016.0013969,ROTAGRAMA SA,29/11/16. SUMINISTRO DE BOLETINES DE DENUNCIAS POR MODIFICACIONES EN LA LEY REGULADORA (ROTAGRAMA LITHO FORMAS).,29/12/2016,"4.999,84 €",5,13230,22000
2016.0013986,DRAGER SAFETY HISPANIA SA,30/11/16. REVISIÓN ALCOTEST PARA POLICIA LOCAL.,29/12/2016,"99,58 €",5,13250,21300
2016.0013987,DRAGER SAFETY HISPANIA SA,30/11/16. REVISIÓN ALCOTEST PARA POLICIA LOCAL.,29/12/2016,"111,80 €",5,13250,21300
