Número registro,Nombre tercero,Descripción,Fecha contable,Importe factura,Orgánica,Programa,Económica
2018.0001596,TELECSO SL,"FEBRERO-MARZO/18. MONTAJES CUADROS DE LUZ PARA CAMPAÑA ""SENTIM ELS PARCS""",06/05/18,"489,59 €",4,33400,226090
2018.0001002,JUAN JOSE SANCHEZ LOPEZ SA,FEBRERO/18 CERTIF. 2 Y ULTIMA RENOVACIÓN DE LA CALZADA Y ACERAS DE LA CALLE ARQUITECTO ROS DE CASTELLÓN DEC. 22/12/2017.,05/04/18,"30.180,70 €",5,15320,6190218
2018.0001267,"BECSA, S.A.U.","FEBRERO/18 CERTIFICACIÓN Nº 1 CONTRATO REPARACIÓN EN EL CEMENTERIO, LOTE 3 ""REPARACIÓN DE VIALES EN EL CEMENTERIO DE SAN JOSE DE CASTELLÓN"" DEC. 29/12/2017.",27/03/18,"59.929,79 €",5,16400,63200
2018.0001165,ANDACAR 2000 SA,FEBRERO/18.  ARRENDAMIENTO DE UN FURGON DE ATESTADOS TOTALMENTE EQUIPADO PARA LA POLICIA LOCAL. JGL 7/07/17 (FORMALIZADO 19/7/17) ACTA ENTREGA 28/08/17.,23/03/18,"1.783,50 €",5,13250,20400
2018.0001164,ANDACAR 2000 SA,FEBRERO/18.  ARRENDAMIENTO DE UN VEHICULO PARA LA ALCALDIA DEL AYUNTAMIENTO DE CASTELLON.(1ª OPERACION CONTABLE SEGUN BASE 6ª DE EJECUCION DEL PRESUPUESTO).DEC 30/01/2018,05/04/18,"713,90 €",1,91201,20400
2018.0001131,DOS RODES RENT SL,"FEBRERO/18.  ARRENDAMIENTO SIN OPCION DE COMPRA DE SEIS MOTOCICLETAS MARCA HONDA FORZA NSS300 ABS TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL, SEGUN JGL 13-06-14 (FORMALIZADO 17-06-14) ACTA ENTREGA 13-07-14.",23/03/18,"2.995,80 €",5,13240,20400
2018.0001160,TRANSPORTES ALEGRE MONFERRER SL,"FEBRERO/18.  ARRENDAMIENTO, CON OPCIÓN DE COMPRA, DE UNA PALA CARGADORA CON DESTINO A BRIGADAS MUNICIPALES. JGL 09-05-14 (FORMALIZADO 15-05-14 Y ACTA ENTREGA 19-05-14).",23/03/18,"2.635,38 €",5,92040,20300
2018.0001348,OFERTAS COSTA AZAHAR SL,"FEBRERO/18.  CONTRATACION DE LA PRESTACION DEL SERVICIO ""ESCOLA DE MATI I VESPRADA"" CURSOS 2017-2018 Y 2018-2019. JGL 28/7/17 (FORMALIZADO 30/08/17).",04/05/18,"15.181,10 €",5,23102,227996
2018.0001234,LA HISPANO DEL CID SA,"FEBRERO/18.  CONVENIO ENTRE HICID Y EL AYUNTAMIENTO DE CASTELLON PARA SUBVENCION DE TARIFAS A COBRAR AL PUBLICO USUARIO TTE VIAJEROS AREA METROPOLITANA DE CS, CONCESION NºCVCS-107. JGL 24/11/17.",29/03/18,"45.731,82 €",5,44110,227993
2018.0001259,PLACIDO GOMEZ SL,"FEBRERO/18.  LOTE 3.- MATERIAL COMPLEMENTARIO DE OFICINA, CONTRATO DEL SUMINISTRO DE MATERIAL DE OFICINA. DEC 25-07-16 (FORMALIZADO 27-07-16) Y PRORROGA DEC 9/05/17.",15/03/18,"647,75 €",3,92065,220001
2018.0001394,"CONSUM, S. COOP.V","FEBRERO/18.  PRORROGA SUM. ""VALES DE COMPRA"" PARA PERS.BENEFICIARIAS AYUDAS EMERG.SOCIAL PARA CUBRIR NECESIDADES BASICAS ALIM.E HIGIENE JGL 27-11-15 Y MODIF.CTO JGL 9/9/16 Y 15/9/17.",29/03/18,"15.400,00 €",5,23108,227990
2018.0001358,ITURRI SA,FEBRERO/18.  RENTING AUTOBOMBA RURAL PESADA (BRP) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 23/12/11 (FORMALIZADO 30/1/12) ACTA ENTREGA 01/10/12.,29/03/18,"4.327,81 €",5,13600,20402
2018.0001357,ITURRI SA,FEBRERO/18.  RENTING FURGON SALVAMENTOS VARIOS (FSV) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 2/03/12 (FORMALIZADO 2/04/12) ACTA ENTREGA 12/11/12.,29/03/18,"4.717,67 €",5,13600,20400
2018.0001306,SCI SERVICIOS DE COLABORACION INTEGRAL SL,FEBRERO/18.  SERVICIO DE COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO: LIQUIDACION PERIODO VOLUNTARIO.,26/04/18,"53.443,96 €",3,93220,22708
2018.0001268,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),FEBRERO/18.  SERVICIO MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA,26/04/18,"85.755,80 €",5,13300,227991
2018.0001422,SDAD ESTATAL CORREOS Y TELEGRAFOS SA,FEBRERO/18.  SERVICIOS POSTALES SEGUN ACUERDO CON LA DIPUTACION PROVINCIAL Y ENTIDADES ADHERIDAS. JGL 05/05/17 (FORMALIZADO 15/5/17).,29/03/18,"19.317,32 €",3,92065,22201
2018.0001405,GRUPO CANO LOPERA SL,"FEBRERO/18.  SISTEMAS DE SEGURIDAD, ROBO Y ALARMAS",26/04/18,"3.159,56 €",5,32300,21300
2018.0001386,"ALECAS SERVICIOS Y GESTION, S.L.",FEBRERO/18.  SUMINISTRO MATERIAL ELECTRICO,26/04/18,"18.087,88 €",5,16500,221990
2018.0001404,GRUPO CANO LOPERA SL,FEBRERO/18.  TRABAJOS ORDINARIOS CONTRATO SERVICIO DE MANTENIMIENTO INSTALACIONES DE FIBRA OPTICA DEL AYUNTAMIENTO DE CASTELLON. JGL 28-09-15 (FORMALIZADO 06-10-15) Y PRORROGA JGL 2/06/17.,29/03/18,"937,63 €",5,15360,21600
2018.0001166,ANDACAR 2000 SA,FEBRERO/18. ALQUILER VEHICULOS POLICIA LOCAL,26/04/18,"31.771,07 €",5,13250,20400
2018.0001236,TRANSTEL SA,FEBRERO/18. ARRENDAMIENTO DE UN FURGÓN DE ATESTADOS TOTALMENTE EQUIPADO PARA LA POLICIA LOCAL. JGL 21-11-14.,23/03/18,"2.316,85 €",5,13250,20401
2018.0001130,DOS RODES RENT SL,"FEBRERO/18. ARRENDAMIENTO SIN OPCION DE COMPRA DE 8 MOTOCICLETAS MODALIDAD CARRETERA TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL, SEGUN JGL 23-10-14 (FORMALIZADO 17-11-14) ACTA ENTREGA 18-12-14.",23/03/18,"5.676,03 €",5,13250,20404
2018.0001132,DOS RODES RENT SL,"FEBRERO/18. ARRENDAMIENTO SIN OPCION DE COMPRA DE DOS MOTOCICLETAS TOTALMENTE EQUIPADAS PARA LA AGENCIA DE MOVILIDAD URBANA, SEGUN DECRETO 28-07-16.",15/03/18,"940,60 €",5,13250,20402
2018.0001235,TRANSTEL SA,FEBRERO/18. ARRENDAMIENTO SIN OPCION DE COMPRA DE UN VEHICULO DE MANDO Y COORDINACION CON DESTINO AL SERVICIO DE BOMBEROS.  JGL 14/10/16 (FORMALIZADO 19/10/16) ACTA DE ENTREGA 25/11/16.,29/03/18,"975,70 €",5,13600,20401
2018.0001247,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,FEBRERO/18. BECA PARTICIPACION EN EL PROGRAMA DE FORMACION PRACTICA DE TITULADOS DE BECARIA ELISA ESPINOS (URBANISMO). CONVENIOS 16/6,09/03/18,"769,75 €",3,92063,48100
2018.0001246,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,FEBRERO/18. BECA PARTICIPACION EN EL PROGRAMA DE FORMACION PRACTICA DE TITULADOS DE BECARIA SARA CAMPOS AROCAS (ALCALDÍA). CONVENIOS 16/6,09/03/18,"769,75 €",3,92063,48100
2018.0001248,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,FEBRERO/18. BECA PARTICIPACION EN EL PROGRAMA DE FORMACION PRACTICA DE TITULADOS DE BECARIO JOSÉ LUIS SAN BLAS SABATER (COMUNICACION). CONVENIOS 16/6,09/03/18,"769,75 €",3,92063,48100
2018.0001249,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,FEBRERO/18. BECA PARTICIPACIÓN EN EL PROGRAMA DE FORMACIÓN PRÁCTICA DE TITULADOS DEL BECARIO JORDI AYZA FIBLA (CULTURA) CONVENIOS 16/6,09/03/18,"769,75 €",3,92063,48100
2018.0001520,"PAMIMAR, S.L.","FEBRERO/18. CABLES TELEFÓNICOS, TARJETAS MEMORIA, CONECTORES, PILAS PARA REPARACIONES TELEFÓNICAS.",20/04/18,"733,56 €",5,92031,21304
2018.0001385,UTE CONSERVACION CASTELLO 2010,"FEBRERO/18. CONSERVACION , REPARACION Y MEJORA DE INFRAESTRUCTURAS VIARIAS E INFRAESTRUCTURAS DE ALCANTARILLADO EN TERMINO MUNICIPAL DE CASTELLON. JGL 09-07-10 (FORMALIZADO 26-8-10) Y REVISION PRECIOS JGL 5-5-17.",29/03/18,"48.440,99 €",5,15360,21000
2018.0001356,PROJARDIN OBRAS Y SERVICIOS SL,"FEBRERO/18. CONSERVACION, MANTENIMIENTO Y LIMPIEZA DEL PARQUE MERIDIANO MANTENIMIENTO.",26/04/18,"2.586,11 €",5,17100,227990
2018.0001344,TALHER SA,FEBRERO/18. CONTRATO CAMPAÑA CONTRA EL PICUDO ROJO DE LAS PALMERAS JGL 23-12-15 (FORMALIZADO 19-01-16).,29/03/18,"2.092,47 €",5,17100,227991
2018.0001361,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU",FEBRERO/18. CONTRATO DEL SERVICIO DE MANTENIMIENTO INTEGRAL DE EDIFICIO E INSTALACIONES DE LAS DEPENDENCIAS Y LOCALES DEL AYUNTAMIENTO DE CASTELLON.JGL 09/03/12 (FORMALIZADO 04/04/12) PRORROGA JGL 10/3/17.,06/04/18,"37.679,18 €",5,92031,21200
2018.0001380,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,"FEBRERO/18. CONTRATO SERV.RECOGIDA Y ELIMINACIÓN PILAS USADAS TIPO NORMAL, BOTON, BATERIAS DE TELEF. MOVILES Y SUM.CONTENEDORES. JGL 4/9/15 (FORMALIZ 25/9/15)  JGL 14/7/17.",29/03/18,"2.113,88 €",5,16220,227991
2018.0001736,CONSULTORES DE SEGURIDAD E HIGIENE CASTELLON SA,"FEBRERO/18. CONTRATO SERVICIO DE PREVENCION AJENO, ESPECIALIDAD EN MEDICINA DEL TRABAJO, HIGIENE INDUSTRIAL Y APOYO EN ERGONOMIA Y PSICOSOCIOLOGIA DEL AYTO DE CASTELLON. JGL 15/12/17 (FORMALIZADO 27/12/17).",20/04/18,"8.610,63 €",3,92064,227060
2018.0001359,FED.PROV.DISCAPACITADOS F.Y ORG.COCEMFE,FEBRERO/18. CONTRATO SERVICIO MUNICIPAL DE TRANSPORTE ADAPTADO. JGL 31-7-14 (FORMALIZADO 22-09-14) Y REV.PRECIOS JGL 29-12-17.,29/03/18,"41.619,89 €",5,23104,227990
2018.0001128,"VIA RESERVADA, S.A",FEBRERO/18. CONVENIO ENTRE VIA RESERVADA Y EL AYUNTAMIENTO DE CASTELLON PARA SUBVENCION TARIFAS A COBRAR AL PUBLICO USUARIO TTE VIAJEROS LINEA 1 DEL TRAM. JGL 24/11/17.,23/03/18,"48.008,03 €",5,44110,227993
2018.0001555,"BASE 10 INFORMATICA, S.L.",FEBRERO/18. CUOTA QUIP OTROSOFT ,11/05/18,"61,17 €",3,92054,21610
2018.0002030,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/18. DISEÑO Y MAQUETACION DE LA AGENDA CULTURAL DEL TEATRO RAVAL. DEC 31/01/2018,15/05/18,"544,50 €",4,33400,226021
2018.0002031,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/18. DISEÑO Y MAQUETACION DE LOS TOTEMS PUBLICITARIOS . DEC 31/01/2018,15/05/18,"205,70 €",4,33400,226021
2018.0002032,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/18. DISEÑO Y MAQUETACION DE LOS VINILOS DEL TEATRO RAVAL. DEC 31/01/2018 IMPRESIÓN PLOTTER PROGRAMACIÓN AGENDA CULTURAL,15/05/18,"121,00 €",4,33400,226021
2018.0002659,"LOGINLE, S.L.",FEBRERO/18. ENVIO DE CARTAS S/CAMPAÑA PRESUPUESTOS PARTICIPATIVOS. ,18/06/18,"348,73 €",3,92400,226061
2018.0001133,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"FEBRERO/18. GESTION COLECCION MUSEOGRAFICA PERMANENTE MUNICIPAL EDIFICIO C/CABALLEROS, 25 Y REDACCION PLAN MUSEOLOGICO MUNICIPAL. JGL 21/10/16 (FORMALIZADO 31/10/16) JGL 28/7/17.",23/03/18,"3.000,80 €",4,33400,227992
2018.0001324,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/18. LIMPIEZA DE MOTOCICLETAS Y VEHICULOS DE LA POLICIA LOCAL.,15/04/18,"205,70 €",5,13230,21400
2018.0001377,"UTE TELECSO, S.L.- ACEINSA MOVILIDAD,S.A.",FEBRERO/18. MANTENIMIENTO ALUMBRADO,26/04/18,"77.236,53 €",5,16500,21301
2018.0001123,"PAYNOPAIN SOLUTIONS, S.L.",FEBRERO/18. MANTENIMIENTO DE LA PÁGINA WEB PLAN GENERAL DEL AYUNTAMIENTO DE CASTELLÓN.  S/DEC 16/06/2017,05/04/18,"544,50 €",3,92053,227060
2018.0001077,CYLSTAT ASESORAMIENTO ESTADISTICO SL,FEBRERO/18. MANTENIMIENTO DEL OBSERVATORIO ESTADÍSTICO.,05/04/18,"907,50 €",3,92056,21610
2018.0001269,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),FEBRERO/18. MANTENIMIENTO INSTALACIONES SEMAFORICAS ADICIONALES (TRAM),26/04/18,"16.809,19 €",5,13300,227991
2018.0001351,"UTE VIVERS CENTRE VERD, SAU TELECSO, SL (UTE JARDINES DE CASTELLÓN)","FEBRERO/18. MANTENIMIENTO JARDINERIA, LIMPIEZA Y SUMINISTRO VEGETALES Y MATERIALES. DEL TÉRMINO MUNICIPAL DE CASTELLÓN (LOTE 4)",26/04/18,"405.792,87 €",5,17100,227990
2018.0001484,RICARDO PERIS MATERIALES SL,FEBRERO/18. MATERIAL DE CONSTRUCCIÓN PARA SU USO POR BRIGADAS.,25/04/18,"3.731,43 €",5,15350,221990
2018.0001488,"PAMIMAR, S.L.",FEBRERO/18. MEGAFONIA PARA ACTO CELEBRADO EN LA ERMITA DE LA MAGDALENA.,20/04/18,"465,85 €",5,92031,21304
2018.0001486,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/18. PRENSA PARA ALCALDÍA.,23/04/18,"49,22 €",3,92065,22001
2018.0002466,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/18. PRENSA PARA BIBLIOTECA CENSAL.,31/05/18,"229,25 €",4,33210,220010
2018.0001439,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/18. PRENSA PARA BIBLIOTECA DEL GRAO.,23/04/18,"119,30 €",4,33210,220010
2018.0001487,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/18. PRENSA PARA BIBLIOTECA MUNICIPAL C/MAYOR,25/04/18,"311,67 €",4,33210,220010
2018.0001349,"RECIPLASA, RECICLADOS DE RESIDUOS LA PLANA, S.A.","FEBRERO/18. PRESTACION DEL SERVICIO DE TRANSPORTE, TRATAMIENTO Y ELIMINACION DE RESIDUOS SOLIDOS URBANOS, PLENO 25-03-94",27/03/18,"484.966,89 €",5,16230,227990
2018.0001432,AUDIO GIL SL,FEBRERO/18. PROGRAMA DE GESTION DE LA DIVERSIDAD CULTURAL EN EL AMBITO EDUCATIVO DEC 07/09/16 FORMALIZADO 27-09-16 REAJUSTE ANUALIDADES DEC 03/11/16.,27/03/18,"1.914,00 €",5,23111,227991
2018.0001523,ASOCIACION L'AURO,FEBRERO/18. PROGRAMA DE TERAPIA ASISTIDA CON PERROS PARA ALUMNADO DEL CEE CASTELL VELL,20/04/18,"800,00 €",4,32000,226992
2018.0001297,T-SYSTEMS ITC IBERIA SAU,"FEBRERO/18. PRORROGA  SERV. MANT. APLICACIONES INFORM.: PAC, GEST.TRIBUT., CE, EJECUTIVA, CONV.ELECTORALES, MULTAS, PADRON HABIT. Y DERIV.RESPONSABILIDAD JGL 16-09-16 (FORMALIZ. 21/09/16) PRORR. JGL 7/7/17.",06/04/18,"4.958,34 €",3,92052,21610
2018.0001230,FUNDACION AMIGO,"FEBRERO/18. PROYEC.SEGUIMIENTO ESCOLAR Y EDUCATIVO, ACTIV. DE ACOMPAÑAMIENTO Y REFUERZO ALUMNADO PROBLEMATICA ABSENTISMO ESCOLAR. JGL 20/10/17 (FORMALIZADO 30/10/17).",29/03/18,"7.300,50 €",5,23109,227990
2018.0001093,LA HISPANO DEL CID SA,FEBRERO/18. PROYECTO TRANSPORTE DEL ALUMNADO DEL RAVAL UNIVERSITARI DEC 17/10/2017,21/03/18,"2.156,00 €",4,32000,227991
2018.0001606,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/18. REPORTAJES FOTOGRÁFICOS ACTOS PROTOCOLARIOS.,25/04/18,"3.492,06 €",1,92070,22799
2018.0001270,SERUNION SAU,"FEBRERO/18. SEGUNDA PRÓRROGA VIGENCIA CONVENIO DESARROLLO PROGRAMA ""MENJAR A CASA""  APROBADO POR JGL 20/09/13 SUSCRITO EL 15/11/13 (1ª PRORROGA JGL 22-07-16) SEGUN JGL 30/06/17.",29/03/18,"2.012,64 €",5,23107,227991
2018.0001101,WALHALLA DATA CENTER SERVICES S.L,FEBRERO/18. SERVICIO DE ALOJAMIENTO DE SERVIDORES Y ALMACENAMIENTO CORPORATIVOS EN UN CENTRO DE PROCESO DE DATOS EXTERNO.,15/04/18,"1.822,84 €",3,92053,227060
2018.0001424,ATRIO 31 INGENIERIA Y DIRECCION DE OBRAS. S.L.P,FEBRERO/18. SERVICIO DE ASISTENCIA TECNICA Y CONTROL DE LA ESTACION DEPURADORA DE AGUAS RESIDUALES Y COLECTORES PRINCIPALES DEL SISTEMA DE SANEAMIENTO DE CASTELLO. DEC. 29/09/17 (FORMALIZADO 25/10/17).,06/04/18,"1.179,00 €",5,16000,227060
2018.0001214,OESIA NETWORKS SL,FEBRERO/18. SERVICIO DE ATENCION E INFORMACION TELEFONICA A LA CIUDADANIA A TRAVES DEL 010 Y OTROS CANALES ALTERNATIVOS POR EL PERSONAL ESPECIALIZADO. JGL 09/06/17 (FORMALIZADO 19/06/17).,23/03/18,"5.207,36 €",3,92500,22799
2018.0001265,TALHER SA,"FEBRERO/18. SERVICIO DE CONSERVACIÓN, MANTENIMIENTO Y SUMINISTRO DE VEGETALES Y MATERIALES DE LOS PARQUES Y JARDINES DEL TM DE CASTELLÓN. LOTE 1. PARQUE LITORAL",26/04/18,"15.580,47 €",5,17100,227990
2018.0001136,GIMECONS CONSTRUCCIONES Y CONTRATAS SL,"FEBRERO/18. SERVICIO DE EJECUCION SUBSIDIARIA DE OBRAS PARA RESTABLECER LA LEGALIDAD URBANISTICA, CUMPLIR EL DEBER DE CONSERVACION Y DEMOLER EDIFICACIONES EN SITUACION DE RUINA JGL 11/11/16 (FORMALIZADO 23/12/16).",29/03/18,"8.150,10 €",5,15121,227990
2018.0002172,TOI TOI SANITARIOS MOVILES S.A.,FEBRERO/18. SERVICIO DE LIMPIEZA MÓDULOS SANITARIOS PORTÁTILES EN HUERTOS URBANOS MUNICIPALES,24/05/18,"970,20 €",5,17000,226991
2018.0001338,TELECSO SL,FEBRERO/18. SERVICIO DE MANTENIMIENTO INTEGRAL DE EDIFICIOS E INSTALACIONES EN COLEGIOS PUBLICOS DEPENDIENTES DEL AYUNTAMIENTO. JGL 09/03/12 (FORMALIZADO 04/04/12) PRORROGA JGL 10/03/17.,29/03/18,"26.941,30 €",4,32300,21200
2018.0001621,MAQUIVER SL,FEBRERO/18. SERVICIO DE REPARTO Y SUMINISTRO DE VALLAS Y SEÑALIZACION PORTATIL EN LA VIA PUBLICA DEL TERMINO MUNICIPAL DE CASTELLON. JGL 04-08-16 (FORMALIZADO 2/09/16).,20/04/18,"9.105,38 €",5,13300,227993
2018.0001554,"BASE 10 INFORMATICA, S.L.",FEBRERO/18. SERVICIO DE SOPORTE SISTEMAS CRÍTICOS Y MONITOR.S/DEC 26/12/17,08/05/18,"2.420,00 €",3,92053,21690
2018.0001100,CRUZ ROJA ESPAÑOLA,FEBRERO/18. SERVICIO DE TELEAYUDA,26/04/18,"3.353,71 €",5,23107,227993
2018.0001602,ORIGEN MATERIALES SL,FEBRERO/18. SERVICIO DE VERTIDOS INERTES.,11/05/18,"1.309,76 €",5,16220,227990
2018.0001296,GPM SERVI SL,FEBRERO/18. SERVICIO DESRATIZACION Y LUCHA CONTRA CUCARACHAS EN TERMINO MUNICIPAL DE CASTELLON DE LA PLANA.  JGL 18/11/16  (FORMALIZADO 14/12/16).,29/03/18,"4.312,55 €",5,31100,227993
2018.0001124,"INTUR ESPORT, S.L.",FEBRERO/18. SERVICIO GESTION Y EJECUCION DE LAS CAMPAÑAS DEPORTIVAS CONCEJALIA GENTE MAYOR. JGL 08-02-13 (FORMALIZADO 27-02-13) PRORROGA JGL 29-07-16.,29/03/18,"11.658,97 €",5,23105,227991
2018.0001125,"INTUR ESPORT, S.L.",FEBRERO/18. SERVICIO GESTION Y EJECUCION DE TALLERES DE CARACTER SOCIOCULTURAL CONCEJALIA GENTE MAYOR. JGL 08-02-13 (FORMALIZADO 27-02-13) PRORROGA JGL 29-07-16.,29/03/18,"13.611,01 €",5,23105,227991
2018.0001183,JUAN JOSE SANCHEZ LOPEZ SA,FEBRERO/18. SERVICIO INSTALACION Y RETIRADA DE LOS ESCENARIOS EN VIA PUBLICA Y EN EDIFICIOS MUNICIPALES DEL TERMINO MUNICIPAL DE CASTELLON,26/04/18,"4.509,62 €",5,15340,227991
2018.0001467,FOMENTO AGRICOLA CASTELLONENSE SA,FEBRERO/18. SERVICIO LIMPIEZA E INSPECCION DE LA RED DE ALCANTARILLADO EN TERMINO MUNICIPAL CASTELLON. JGL 08-07-16 (FORMALIZADO 21-09-16) REAJUSTE ANUALIDADES JGL 14-10-16.,29/03/18,"18.519,75 €",5,16000,227000
2018.0001379,UTE SANEAMIENTO URBANO CASTELLON,"FEBRERO/18. SERVICIO LIMPIEZA VIARIA, RETIRADA RESIDUOS SOLIDOS URBANOS, RECOGIDA PAPEL, PLASTICO, VIDRIO Y TTE A PLANTAS AUTORIZADAS. DEC 31/12/09 (FORMALIZADO 29/1/10) REV.PRECIOS 24/11/17.",29/03/18,"1.461.215,62 €",5,16210,227990
2018.0001384,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),FEBRERO/18. SERVICIO MANTENIMIENTO SEÑALIZACION VERTICAL,26/04/18,"30.343,18 €",5,13300,227995
2018.0001082,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,FEBRERO/18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO DE APOYO  EDUCATIVO (SADE) JGL 11-12-15 (FORMALIZADO 21/1/16).,23/03/18,"9.791,06 €",5,23109,227994
2018.0001081,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,FEBRERO/18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO DE APOYO COMUNITARIO  (SADE) JGL 11-12-15 (FORMALIZADO 21/1/16).,23/03/18,"1.898,07 €",5,23109,227994
2018.0001233,ACCSA,FEBRERO/18. SERVICIO TRANSPORTE PUBLICO URBANO EN CASTELLON DE LA PLANA.  BONO ACTIVAT. JGL 22/3/13 (FORMALIZADO 05/09/13) MODIFICADO JGL 31/03/17 Y REV.PRECIOS JGL 29/09/17.,29/03/18,"26.294,48 €",5,44110,227992
2018.0001232,ACCSA,FEBRERO/18. SERVICIO TRANSPORTE PUBLICO URBANO EN CASTELLON DE LA PLANA. JGL 22/3/13 (FORMALIZADO 05/09/13) MODIFICADO JGL 31/03/17 Y REV.PRECIOS JGL 29/09/17.,29/03/18,"316.221,99 €",5,44110,227992
2018.0001295,GPM SERVI SL,FEBRERO/18. SERVICIOS DE CONTROL POBLACIONES DE MOSQUITOS Y OTROS INSECTOS EN CASO DE PLAGA EN EL TERMINO MUNICIPAL DE CASTELLON DE LA PLANA. JGL 24-06-16.,29/03/18,"4.516,33 €",5,31100,227992
2018.0001363,"IBERIAN LYNX SONIDO PROFESIONAL, S.L.",FEBRERO/18. SERVICIOS DE SALA DEL TEATRE DEL RAVAL.,26/04/18,"6.339,34 €",4,33400,227994
2018.0001150,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","FEBRERO/18. SERVICIOS EXTRAORD. E INMEDIACIONES, GEST.ABANDONO Y SANCIONES SERV. RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS.JGL 12-7-13(FORMALIZ. 22-7-13). REV. PREC. DEC. 11-3-15 Y JGL 21-10-16 PRORR JGL 28/04/17.",06/04/18,"4.587,51 €",5,13300,227990
2018.0001185,INFORATGE SC,FEBRERO/18. SERVICIOS METEOROLOGICOS PERSONALIZADOS PARA 3 ESTACIONES METEOROLOGICAS. S/DEC 31/05/2017,05/04/18,"1.754,50 €",3,92053,227060
2018.0002068,"GARCIA SORRIBES, S.L.",FEBRERO/18. SUMINISTRO AGUA ORGANOS DE GOBIERNO.,15/05/18,"276,89 €",1,91201,226990
2018.0001075,IMPRENTA ROSELL SL,FEBRERO/18. SUMINISTRO DE ARTICULOS DE IMPRENTA PARA EL AYUNTAMIENTO DE CASTELLON. JGL 03-07-15 (FORMALIZADO 24-07-15) Y PRORROGA JGL 5/5/17.,23/03/18,"6.834,19 €",3,92065,220000
2018.0001241,SOLRED SA,FEBRERO/18. SUMINISTRO DE COMBUSTIBLE DE AUTOMOCION PARA LOS VEHICULOS DEL AYUNTAMIENTO DE CASTELLON. JGL 5/09/14 (FORMALIZADO 30/9/14) PRORROGAS  JGL 04/08/16 Y JGL 30/06/17.,29/03/18,"13.158,84 €",5,13230,22103
2018.0001407,BDMED 2010 SL,FEBRERO/18. SUMINISTRO DE COMBUSTIBLE PARA LA CALEFACCIÓN DE COLEGIOS PUBLICOS Y DEPENDENCIAS MUNICIPALES. JGL 09/06/17 (FORMALIZADO 5/07/17).,29/03/18,"25.824,09 €",5,32300,22103
2018.0001594,CANTERA LA TORRETA SAU,FEBRERO/18. SUMINISTRO DE MATERIALES ASFALTICOS PARA EL SERVICIO MUNICIPAL DE BRIGADAS DEL AYUNTAMIENTO.  JGL 24-04-2015. (FORMALIZADO EL 29-04-2015) PRORROGA JGL 28/04/17.,27/04/18,"5.013,41 €",5,15350,21002
2018.0001134,ARGOT CULTURAL S L,FEBRERO/18. SUMINISTRO LIBROS CON DESTINO BIBLIOTECAS Y AGENCIAS LECTURA MUNICIPALES  LOTE 1 (LIBROS INFANTILES Y JUVENILES). DEC 20/5/16 (FORMALIZ. 30/5/16) PRORROGA DEC 3/4/17.,27/03/18,"553,64 €",4,33210,220011
